id,event_id,innings,overs,ball_no,match_ball_no,innings_runs,innings_wickets,innings_target,innings_remaining_runs,innings_remaining_balls,run_rate_required,bowler_id,batter_id,batter_balls_faced,batter_runs,nonstriker_id,nonstriker_balls_faced,nonstriker_runs,outcome,wickets_lost,wicket_how,date,text,short_text,home_score,away_score,score_value,sequence,bbb_timestamp,play_type_id,bowler_name,bowler_short_name,bowler_full_name,bowler_team_id,bowler_team_name,bowler_maidens,bowler_balls,bowler_wickets,bowler_overs,bowler_conceded,batsman_striker_name,batsman_striker_short_name,batsman_striker_full_name,batsman_striker_team_id,batsman_striker_team_name,batsman_striker_fours,batsman_striker_sixes,batsman_striker_runs,batsman_nonstriker_name,batsman_nonstriker_short_name,batsman_nonstriker_full_name,batsman_nonstriker_team_id,batsman_nonstriker_team_name,batsman_nonstriker_fours,batsman_nonstriker_sixes,batsman_nonstriker_runs,innings_id,innings_run_rate,innings_byes,innings_number,innings_no_balls,innings_leg_byes,innings_ball_limit,innings_session,innings_day,innings_remaining_overs,innings_total_runs,innings_wides,over_balls,over_complete,over_limit,over_maiden,over_no_ball,over_byes,over_leg_byes,over_number,over_runs,over_wickets,over_actual,over_unique,dismissal_dismissal,dismissal_bowled,dismissal_minutes,dismissal_bowler_id,dismissal_bowler_name,dismissal_batsman_id,dismissal_batsman_name
210,226374,2.0,0.1,1.0,1.0,0.0,0.0,211.0,211.0,119.0,10.63,4185.0,47270.0,1.0,0.0,44708.0,0.0,0.0,no run,0.0,,2006-01-09T00:00Z,"Bracken to Smith, wide of off stump, swings away further, Smith misses the ball as he drives, no runs","Bracken to Smith, no run",0,0/0,0.0,200001.0,0.0,2,Nathan Bracken,Bracken,Nathan Wade Bracken,2.0,Australia,0.0,1.0,0.0,0.1,0.0,Graeme Smith,Smith,Graeme Craig Smith,3.0,South Africa,0.0,0.0,0.0,Boeta Dippenaar,Dippenaar,Hendrik Human Dippenaar,3.0,South Africa,0.0,0.0,0.0,11324,0.0,0.0,2.0,0.0,0.0,120.0,1.0,1.0,19.5,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.1,0.01,False,False,0.0,4185.0,Nathan Bracken,47270.0,Graeme Smith
220,226374,2.0,0.2,2.0,2.0,4.0,0.0,211.0,207.0,118.0,10.52,4185.0,47270.0,2.0,4.0,44708.0,0.0,0.0,four,0.0,,2006-01-09T00:00Z,"Bracken to Smith, length ball, Smith drives, 4 runs","Bracken to Smith, FOUR",0,4/0,4.0,200002.0,0.0,3,Nathan Bracken,Bracken,Nathan Wade Bracken,2.0,Australia,0.0,2.0,0.0,0.2,4.0,Graeme Smith,Smith,Graeme Craig Smith,3.0,South Africa,1.0,0.0,4.0,Boeta Dippenaar,Dippenaar,Hendrik Human Dippenaar,3.0,South Africa,0.0,0.0,0.0,11324,12.0,0.0,2.0,0.0,0.0,120.0,1.0,1.0,19.4,4.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.2,0.02,False,False,0.0,4185.0,Nathan Bracken,47270.0,Graeme Smith
230,226374,2.0,0.3,3.0,3.0,4.0,0.0,211.0,207.0,117.0,10.61,4185.0,47270.0,3.0,4.0,44708.0,0.0,0.0,no run,0.0,,2006-01-09T00:00Z,"Bracken to Smith, short and wide of off stump, Smith plays and misses the ball, no runs","Bracken to Smith, no run",0,4/0,0.0,200003.0,0.0,2,Nathan Bracken,Bracken,Nathan Wade Bracken,2.0,Australia,0.0,3.0,0.0,0.3,4.0,Graeme Smith,Smith,Graeme Craig Smith,3.0,South Africa,1.0,0.0,0.0,Boeta Dippenaar,Dippenaar,Hendrik Human Dippenaar,3.0,South Africa,0.0,0.0,0.0,11324,8.0,0.0,2.0,0.0,0.0,120.0,1.0,1.0,19.3,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.3,0.03,False,False,0.0,4185.0,Nathan Bracken,47270.0,Graeme Smith
240,226374,2.0,0.4,4.0,4.0,4.0,0.0,211.0,207.0,116.0,10.7,4185.0,47270.0,4.0,4.0,44708.0,0.0,0.0,no run,0.0,,2006-01-09T00:00Z,"Bracken to Smith, length ball, Smith plays and misses as he drives coming down the pitch, no runs","Bracken to Smith, no run",0,4/0,0.0,200004.0,0.0,2,Nathan Bracken,Bracken,Nathan Wade Bracken,2.0,Australia,0.0,4.0,0.0,0.4,4.0,Graeme Smith,Smith,Graeme Craig Smith,3.0,South Africa,1.0,0.0,0.0,Boeta Dippenaar,Dippenaar,Hendrik Human Dippenaar,3.0,South Africa,0.0,0.0,0.0,11324,6.0,0.0,2.0,0.0,0.0,120.0,1.0,1.0,19.2,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.4,0.04,False,False,0.0,4185.0,Nathan Bracken,47270.0,Graeme Smith
250,226374,2.0,0.5,5.0,5.0,4.0,0.0,211.0,207.0,115.0,10.8,4185.0,47270.0,5.0,4.0,44708.0,0.0,0.0,no run,0.0,,2006-01-09T00:00Z,"Bracken to Smith, line and length, Smith pushes forward as he defends to the off, no runs","Bracken to Smith, no run",0,4/0,0.0,200005.0,0.0,2,Nathan Bracken,Bracken,Nathan Wade Bracken,2.0,Australia,0.0,5.0,0.0,0.5,4.0,Graeme Smith,Smith,Graeme Craig Smith,3.0,South Africa,1.0,0.0,0.0,Boeta Dippenaar,Dippenaar,Hendrik Human Dippenaar,3.0,South Africa,0.0,0.0,0.0,11324,4.8,0.0,2.0,0.0,0.0,120.0,1.0,1.0,19.1,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.5,0.05,False,False,0.0,4185.0,Nathan Bracken,47270.0,Graeme Smith
260,226374,2.0,0.6,6.0,6.0,4.0,0.0,211.0,207.0,114.0,10.89,4185.0,47270.0,6.0,4.0,44708.0,0.0,0.0,no run,0.0,,2006-01-09T00:00Z,"Bracken to Smith, good line and just short of a length, Smith plays but misses the ball, no runs","Bracken to Smith, no run",0,4/0,0.0,200006.0,0.0,2,Nathan Bracken,Bracken,Nathan Wade Bracken,2.0,Australia,0.0,6.0,0.0,1.0,4.0,Graeme Smith,Smith,Graeme Craig Smith,3.0,South Africa,1.0,0.0,0.0,Boeta Dippenaar,Dippenaar,Hendrik Human Dippenaar,3.0,South Africa,0.0,0.0,0.0,11324,4.0,0.0,2.0,0.0,0.0,120.0,1.0,1.0,19.0,0.0,0.0,6.0,True,20.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.6,0.06,False,False,0.0,4185.0,Nathan Bracken,47270.0,Graeme Smith
21010,226374,2.0,1.1,1.0,7.0,4.0,0.0,211.0,207.0,113.0,10.99,6291.0,44708.0,1.0,0.0,47270.0,6.0,4.0,no run,0.0,,2006-01-09T00:00Z,"Lewis to Dippenaar, length ball, Dippenaar defends it, no runs","Lewis to Dippenaar, no run",0,4/0,0.0,200101.0,0.0,2,Mick Lewis,Lewis,Michael Llewellyn Lewis,2.0,Australia,0.0,1.0,0.0,0.1,0.0,Boeta Dippenaar,Dippenaar,Hendrik Human Dippenaar,3.0,South Africa,0.0,0.0,0.0,Graeme Smith,Smith,Graeme Craig Smith,3.0,South Africa,1.0,0.0,0.0,11324,3.42,0.0,2.0,0.0,0.0,120.0,1.0,1.0,18.5,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.1,1.01,False,False,0.0,6291.0,Mick Lewis,44708.0,Boeta Dippenaar
21020,226374,2.0,1.2,2.0,8.0,4.0,0.0,211.0,207.0,112.0,11.08,6291.0,44708.0,2.0,0.0,47270.0,6.0,4.0,no run,0.0,,2006-01-09T00:00Z,"Lewis to Dippenaar, leg side delivery, Dippenaar driving straight at mid-on, no runs","Lewis to Dippenaar, no run",0,4/0,0.0,200102.0,0.0,2,Mick Lewis,Lewis,Michael Llewellyn Lewis,2.0,Australia,0.0,2.0,0.0,0.2,0.0,Boeta Dippenaar,Dippenaar,Hendrik Human Dippenaar,3.0,South Africa,0.0,0.0,0.0,Graeme Smith,Smith,Graeme Craig Smith,3.0,South Africa,1.0,0.0,0.0,11324,3.0,0.0,2.0,0.0,0.0,120.0,1.0,1.0,18.4,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.2,1.02,False,False,0.0,6291.0,Mick Lewis,44708.0,Boeta Dippenaar
21030,226374,2.0,1.3,3.0,9.0,5.0,0.0,211.0,206.0,111.0,11.13,6291.0,44708.0,3.0,1.0,47270.0,6.0,4.0,run,0.0,,2006-01-09T00:00Z,"Lewis to Dippenaar, line and length, Dippenaar defends it to the off, quick but easy run as he mistimes to cover, 1 run","Lewis to Dippenaar, 1 run",0,5/0,1.0,200103.0,0.0,1,Mick Lewis,Lewis,Michael Llewellyn Lewis,2.0,Australia,0.0,3.0,0.0,0.3,1.0,Boeta Dippenaar,Dippenaar,Hendrik Human Dippenaar,3.0,South Africa,0.0,0.0,1.0,Graeme Smith,Smith,Graeme Craig Smith,3.0,South Africa,1.0,0.0,0.0,11324,3.33,0.0,2.0,0.0,0.0,120.0,1.0,1.0,18.3,1.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.3,1.03,False,False,0.0,6291.0,Mick Lewis,44708.0,Boeta Dippenaar
21040,226374,2.0,1.4,4.0,10.0,7.0,0.0,211.0,204.0,110.0,11.12,6291.0,47270.0,7.0,6.0,44708.0,3.0,1.0,run,0.0,,2006-01-09T00:00Z,"Lewis to Smith, good line and length delivery, Smith drives on the front foot, 2 runs, fielded by Symonds as he chases after Clarke, and rifles it over the bails
","Lewis to Smith, 2 runs",0,7/0,2.0,200104.0,0.0,1,Mick Lewis,Lewis,Michael Llewellyn Lewis,2.0,Australia,0.0,4.0,0.0,0.4,3.0,Graeme Smith,Smith,Graeme Craig Smith,3.0,South Africa,1.0,0.0,2.0,Boeta Dippenaar,Dippenaar,Hendrik Human Dippenaar,3.0,South Africa,0.0,0.0,0.0,11324,4.2,0.0,2.0,0.0,0.0,120.0,1.0,1.0,18.2,2.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.4,1.04,False,False,0.0,6291.0,Mick Lewis,47270.0,Graeme Smith
21050,226374,2.0,1.5,5.0,11.0,7.0,0.0,211.0,204.0,109.0,11.22,6291.0,47270.0,8.0,6.0,44708.0,3.0,1.0,no run,0.0,,2006-01-09T00:00Z,"Lewis to Smith, too full and on the pads, Smith drives it away, no runs","Lewis to Smith, no run",0,7/0,0.0,200105.0,0.0,2,Mick Lewis,Lewis,Michael Llewellyn Lewis,2.0,Australia,0.0,5.0,0.0,0.5,3.0,Graeme Smith,Smith,Graeme Craig Smith,3.0,South Africa,1.0,0.0,0.0,Boeta Dippenaar,Dippenaar,Hendrik Human Dippenaar,3.0,South Africa,0.0,0.0,0.0,11324,3.81,0.0,2.0,0.0,0.0,120.0,1.0,1.0,18.1,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.5,1.05,False,False,0.0,6291.0,Mick Lewis,47270.0,Graeme Smith
21060,226374,2.0,1.6,6.0,12.0,7.0,0.0,211.0,204.0,108.0,11.33,6291.0,47270.0,9.0,6.0,44708.0,3.0,1.0,no run,0.0,,2006-01-09T00:00Z,"Lewis to Smith, good length but down leg, Smith edges it into the pads, no runs","Lewis to Smith, no run",0,7/0,0.0,200106.0,0.0,2,Mick Lewis,Lewis,Michael Llewellyn Lewis,2.0,Australia,0.0,6.0,0.0,1.0,3.0,Graeme Smith,Smith,Graeme Craig Smith,3.0,South Africa,1.0,0.0,0.0,Boeta Dippenaar,Dippenaar,Hendrik Human Dippenaar,3.0,South Africa,0.0,0.0,0.0,11324,3.5,0.0,2.0,0.0,0.0,120.0,1.0,1.0,18.0,0.0,0.0,6.0,True,20.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.6,1.06,False,False,0.0,6291.0,Mick Lewis,47270.0,Graeme Smith
22010,226374,2.0,2.1,1.0,13.0,7.0,0.0,211.0,204.0,107.0,11.43,4185.0,44708.0,4.0,1.0,47270.0,9.0,6.0,no run,0.0,,2006-01-09T00:00Z,"Lewis to Dippenaar, short and wide, Dippenaar plays but misses the ball, no runs","Bracken to Dippenaar, no run",0,7/0,0.0,200201.0,0.0,2,Nathan Bracken,Bracken,Nathan Wade Bracken,2.0,Australia,0.0,7.0,0.0,1.1,4.0,Boeta Dippenaar,Dippenaar,Hendrik Human Dippenaar,3.0,South Africa,0.0,0.0,0.0,Graeme Smith,Smith,Graeme Craig Smith,3.0,South Africa,1.0,0.0,0.0,11324,3.23,0.0,2.0,0.0,0.0,120.0,1.0,1.0,17.5,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.1,2.01,False,False,0.0,4185.0,Nathan Bracken,44708.0,Boeta Dippenaar
22020,226374,2.0,2.2,2.0,14.0,7.0,1.0,211.0,204.0,106.0,11.54,4185.0,44708.0,5.0,1.0,47270.0,9.0,6.0,out,1.0,caught,2006-01-09T00:00Z,"Lewis to Dippenaar, OUT (Caught), gets one going across him, pushes at it on the drive, gets the nick and carries on walking","Bracken to Dippenaar, OUT",0,7/1,0.0,200202.0,0.0,9,Nathan Bracken,Bracken,Nathan Wade Bracken,2.0,Australia,0.0,8.0,1.0,1.2,4.0,Boeta Dippenaar,Dippenaar,Hendrik Human Dippenaar,3.0,South Africa,0.0,0.0,0.0,Graeme Smith,Smith,Graeme Craig Smith,3.0,South Africa,1.0,0.0,0.0,11324,3.0,0.0,2.0,0.0,0.0,120.0,1.0,1.0,17.4,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.2,2.02,True,True,7.0,4185.0,Nathan Bracken,44708.0,Boeta Dippenaar
22030,226374,2.0,2.3,3.0,15.0,7.0,1.0,211.0,204.0,105.0,11.65,4185.0,45224.0,1.0,0.0,47270.0,9.0,6.0,no run,0.0,,2006-01-09T00:00Z,"Lewis to Gibbs, good length delivery, Gibbs plays and misses, no runs","Bracken to Gibbs, no run",0,7/1,0.0,200203.0,0.0,2,Nathan Bracken,Bracken,Nathan Wade Bracken,2.0,Australia,0.0,9.0,1.0,1.3,4.0,Herschelle Gibbs,Gibbs,Herschelle Herman Gibbs,3.0,South Africa,0.0,0.0,0.0,Graeme Smith,Smith,Graeme Craig Smith,3.0,South Africa,1.0,0.0,0.0,11324,2.8,0.0,2.0,0.0,0.0,120.0,1.0,1.0,17.3,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.3,2.03,False,False,0.0,4185.0,Nathan Bracken,45224.0,Herschelle Gibbs
22040,226374,2.0,2.4,4.0,16.0,7.0,2.0,211.0,204.0,104.0,11.76,4185.0,45224.0,2.0,0.0,47270.0,9.0,6.0,out,2.0,caught,2006-01-09T00:00Z,"Lewis to Gibbs, OUT (Caught), gets one on the legs, flicks well but in the air and down the throat of long leg","Bracken to Gibbs, OUT",0,7/2,0.0,200204.0,0.0,9,Nathan Bracken,Bracken,Nathan Wade Bracken,2.0,Australia,0.0,10.0,2.0,1.4,4.0,Herschelle Gibbs,Gibbs,Herschelle Herman Gibbs,3.0,South Africa,0.0,0.0,0.0,Graeme Smith,Smith,Graeme Craig Smith,3.0,South Africa,1.0,0.0,0.0,11324,2.62,0.0,2.0,0.0,0.0,120.0,1.0,1.0,17.2,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.4,2.04,True,True,1.0,4185.0,Nathan Bracken,45224.0,Herschelle Gibbs
22050,226374,2.0,2.5,5.0,17.0,7.0,2.0,211.0,204.0,103.0,11.88,4185.0,47270.0,10.0,6.0,44111.0,0.0,0.0,no run,0.0,,2006-01-09T00:00Z,"Lewis to Smith, line and length, Smith plays and misses the ball, no runs","Bracken to Smith, no run",0,7/2,0.0,200205.0,0.0,2,Nathan Bracken,Bracken,Nathan Wade Bracken,2.0,Australia,0.0,11.0,2.0,1.5,4.0,Graeme Smith,Smith,Graeme Craig Smith,3.0,South Africa,1.0,0.0,0.0,Mark Boucher,Boucher,Mark Verdon Boucher,3.0,South Africa,0.0,0.0,0.0,11324,2.47,0.0,2.0,0.0,0.0,120.0,1.0,1.0,17.1,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.5,2.05,False,False,0.0,4185.0,Nathan Bracken,47270.0,Graeme Smith
22060,226374,2.0,2.6,6.0,18.0,8.0,2.0,211.0,203.0,102.0,11.94,4185.0,47270.0,11.0,7.0,44111.0,0.0,0.0,run,0.0,,2006-01-09T00:00Z,"Lewis to Smith, down the leg side, Smith edges it, 1 run, dropped by Martyn at mid-on, went high, but another easy chance goes down","Bracken to Smith, 1 run",0,8/2,1.0,200206.0,0.0,1,Nathan Bracken,Bracken,Nathan Wade Bracken,2.0,Australia,0.0,12.0,2.0,2.0,5.0,Graeme Smith,Smith,Graeme Craig Smith,3.0,South Africa,1.0,0.0,1.0,Mark Boucher,Boucher,Mark Verdon Boucher,3.0,South Africa,0.0,0.0,0.0,11324,2.66,0.0,2.0,0.0,0.0,120.0,1.0,1.0,17.0,1.0,0.0,6.0,True,20.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.6,2.06,False,False,0.0,4185.0,Nathan Bracken,47270.0,Graeme Smith
23010,226374,2.0,3.1,1.0,19.0,8.0,2.0,211.0,203.0,101.0,12.05,6291.0,47270.0,12.0,7.0,44111.0,0.0,0.0,no run,0.0,,2006-01-09T00:00Z,"Bracken to Smith, line and length, Smith plays but misses the ball, no runs","Lewis to Smith, no run",0,8/2,0.0,200301.0,0.0,2,Mick Lewis,Lewis,Michael Llewellyn Lewis,2.0,Australia,0.0,7.0,0.0,1.1,3.0,Graeme Smith,Smith,Graeme Craig Smith,3.0,South Africa,1.0,0.0,0.0,Mark Boucher,Boucher,Mark Verdon Boucher,3.0,South Africa,0.0,0.0,0.0,11324,2.52,0.0,2.0,0.0,0.0,120.0,1.0,1.0,16.5,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.1,3.01,False,False,0.0,6291.0,Mick Lewis,47270.0,Graeme Smith
23020,226374,2.0,3.2,2.0,20.0,8.0,2.0,211.0,203.0,100.0,12.18,6291.0,47270.0,13.0,7.0,44111.0,0.0,0.0,no run,0.0,,2006-01-09T00:00Z,"Lewis to Smith, leg side delivery, Smith leaves the ball, no runs","Lewis to Smith, no run",0,8/2,0.0,200302.0,0.0,2,Mick Lewis,Lewis,Michael Llewellyn Lewis,2.0,Australia,0.0,8.0,0.0,1.2,3.0,Graeme Smith,Smith,Graeme Craig Smith,3.0,South Africa,1.0,0.0,0.0,Mark Boucher,Boucher,Mark Verdon Boucher,3.0,South Africa,0.0,0.0,0.0,11324,2.4,0.0,2.0,0.0,0.0,120.0,1.0,1.0,16.4,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.2,3.02,False,False,0.0,6291.0,Mick Lewis,47270.0,Graeme Smith
23030,226374,2.0,3.3,3.0,21.0,8.0,2.0,211.0,203.0,99.0,12.3,6291.0,47270.0,14.0,7.0,44111.0,0.0,0.0,no run,0.0,,2006-01-09T00:00Z,"Lewis to Smith, length ball, Smith drives through the off side, no runs","Lewis to Smith, no run",0,8/2,0.0,200303.0,0.0,2,Mick Lewis,Lewis,Michael Llewellyn Lewis,2.0,Australia,0.0,9.0,0.0,1.3,3.0,Graeme Smith,Smith,Graeme Craig Smith,3.0,South Africa,1.0,0.0,0.0,Mark Boucher,Boucher,Mark Verdon Boucher,3.0,South Africa,0.0,0.0,0.0,11324,2.28,0.0,2.0,0.0,0.0,120.0,1.0,1.0,16.3,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.3,3.03,False,False,0.0,6291.0,Mick Lewis,47270.0,Graeme Smith
23040,226374,2.0,3.4,4.0,22.0,9.0,2.0,211.0,202.0,98.0,12.36,6291.0,47270.0,15.0,8.0,44111.0,0.0,0.0,run,0.0,,2006-01-09T00:00Z,"Lewis to Smith, good line and length delivery, Smith defends, 1 run","Lewis to Smith, 1 run",0,9/2,1.0,200304.0,0.0,1,Mick Lewis,Lewis,Michael Llewellyn Lewis,2.0,Australia,0.0,10.0,0.0,1.4,4.0,Graeme Smith,Smith,Graeme Craig Smith,3.0,South Africa,1.0,0.0,1.0,Mark Boucher,Boucher,Mark Verdon Boucher,3.0,South Africa,0.0,0.0,0.0,11324,2.45,0.0,2.0,0.0,0.0,120.0,1.0,1.0,16.2,1.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.4,3.04,False,False,0.0,6291.0,Mick Lewis,47270.0,Graeme Smith
23050,226374,2.0,3.5,5.0,23.0,9.0,2.0,211.0,202.0,97.0,12.49,6291.0,44111.0,1.0,0.0,47270.0,15.0,8.0,no run,0.0,,2006-01-09T00:00Z,"Lewis to Boucher, length ball outside the off stump, Boucher plays and misses the ball, no runs","Lewis to Boucher, no run",0,9/2,0.0,200305.0,0.0,2,Mick Lewis,Lewis,Michael Llewellyn Lewis,2.0,Australia,0.0,11.0,0.0,1.5,4.0,Mark Boucher,Boucher,Mark Verdon Boucher,3.0,South Africa,0.0,0.0,0.0,Graeme Smith,Smith,Graeme Craig Smith,3.0,South Africa,1.0,0.0,0.0,11324,2.34,0.0,2.0,0.0,0.0,120.0,1.0,1.0,16.1,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.5,3.05,False,False,0.0,6291.0,Mick Lewis,44111.0,Mark Boucher
23060,226374,2.0,3.6,6.0,24.0,9.0,2.0,211.0,202.0,96.0,12.62,6291.0,44111.0,2.0,0.0,47270.0,15.0,8.0,no run,0.0,,2006-01-09T00:00Z,"Lewis to Boucher, full delivery, Boucher plays but misses the ball into the pads, appeal turned down, no runs","Lewis to Boucher, no run",0,9/2,0.0,200306.0,0.0,2,Mick Lewis,Lewis,Michael Llewellyn Lewis,2.0,Australia,0.0,12.0,0.0,2.0,4.0,Mark Boucher,Boucher,Mark Verdon Boucher,3.0,South Africa,0.0,0.0,0.0,Graeme Smith,Smith,Graeme Craig Smith,3.0,South Africa,1.0,0.0,0.0,11324,2.25,0.0,2.0,0.0,0.0,120.0,1.0,1.0,16.0,0.0,0.0,6.0,True,20.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.6,3.06,False,False,0.0,6291.0,Mick Lewis,44111.0,Mark Boucher
24010,226374,2.0,4.1,1.0,25.0,9.0,2.0,211.0,202.0,95.0,12.75,4185.0,47270.0,16.0,8.0,44111.0,2.0,0.0,no run,0.0,,2006-01-09T00:00Z,"Bracken to Smith, line and length, Smith drives through the off side, no runs","Bracken to Smith, no run",0,9/2,0.0,200401.0,0.0,2,Nathan Bracken,Bracken,Nathan Wade Bracken,2.0,Australia,0.0,13.0,2.0,2.1,5.0,Graeme Smith,Smith,Graeme Craig Smith,3.0,South Africa,1.0,0.0,0.0,Mark Boucher,Boucher,Mark Verdon Boucher,3.0,South Africa,0.0,0.0,0.0,11324,2.16,0.0,2.0,0.0,0.0,120.0,1.0,1.0,15.5,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,4.1,4.01,False,False,0.0,4185.0,Nathan Bracken,47270.0,Graeme Smith
24020,226374,2.0,4.2,2.0,26.0,10.0,2.0,211.0,201.0,94.0,12.82,4185.0,47270.0,17.0,9.0,44111.0,2.0,0.0,run,0.0,,2006-01-09T00:00Z,"Bracken to Smith, length but down leg, Smith defends, 1 run","Bracken to Smith, 1 run",0,10/2,1.0,200402.0,0.0,1,Nathan Bracken,Bracken,Nathan Wade Bracken,2.0,Australia,0.0,14.0,2.0,2.2,6.0,Graeme Smith,Smith,Graeme Craig Smith,3.0,South Africa,1.0,0.0,1.0,Mark Boucher,Boucher,Mark Verdon Boucher,3.0,South Africa,0.0,0.0,0.0,11324,2.3,0.0,2.0,0.0,0.0,120.0,1.0,1.0,15.4,1.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,4.2,4.02,False,False,0.0,4185.0,Nathan Bracken,47270.0,Graeme Smith
24030,226374,2.0,4.3,3.0,27.0,10.0,2.0,211.0,201.0,93.0,12.96,4185.0,44111.0,3.0,0.0,47270.0,17.0,9.0,no run,0.0,,2006-01-09T00:00Z,"Bracken to Boucher, line and length, Boucher drives, no runs","Bracken to Boucher, no run",0,10/2,0.0,200403.0,0.0,2,Nathan Bracken,Bracken,Nathan Wade Bracken,2.0,Australia,0.0,15.0,2.0,2.3,6.0,Mark Boucher,Boucher,Mark Verdon Boucher,3.0,South Africa,0.0,0.0,0.0,Graeme Smith,Smith,Graeme Craig Smith,3.0,South Africa,1.0,0.0,0.0,11324,2.22,0.0,2.0,0.0,0.0,120.0,1.0,1.0,15.3,0.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,4.3,4.03,False,False,0.0,4185.0,Nathan Bracken,44111.0,Mark Boucher
24040,226374,2.0,4.4,4.0,28.0,11.0,2.0,211.0,200.0,92.0,13.04,4185.0,44111.0,4.0,1.0,47270.0,17.0,9.0,run,0.0,,2006-01-09T00:00Z,"Bracken to Boucher, good line and length delivery, Boucher driving in the air, not timed, just clears mid-off, 1 run","Bracken to Boucher, 1 run",0,11/2,1.0,200404.0,0.0,1,Nathan Bracken,Bracken,Nathan Wade Bracken,2.0,Australia,0.0,16.0,2.0,2.4,7.0,Mark Boucher,Boucher,Mark Verdon Boucher,3.0,South Africa,0.0,0.0,1.0,Graeme Smith,Smith,Graeme Craig Smith,3.0,South Africa,1.0,0.0,0.0,11324,2.35,0.0,2.0,0.0,0.0,120.0,1.0,1.0,15.2,1.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,4.4,4.04,False,False,0.0,4185.0,Nathan Bracken,44111.0,Mark Boucher
24050,226374,2.0,4.5,5.0,29.0,13.0,2.0,211.0,198.0,91.0,13.05,4185.0,47270.0,18.0,11.0,44111.0,4.0,1.0,run,0.0,,2006-01-09T00:00Z,"Bracken to Smith, good line and length delivery, Smith thick edges it as he drives in the air but wide of cover, 2 runs","Bracken to Smith, 2 runs",0,13/2,2.0,200405.0,0.0,1,Nathan Bracken,Bracken,Nathan Wade Bracken,2.0,Australia,0.0,17.0,2.0,2.5,9.0,Graeme Smith,Smith,Graeme Craig Smith,3.0,South Africa,1.0,0.0,2.0,Mark Boucher,Boucher,Mark Verdon Boucher,3.0,South Africa,0.0,0.0,0.0,11324,2.68,0.0,2.0,0.0,0.0,120.0,1.0,1.0,15.1,2.0,0.0,6.0,False,20.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,4.5,4.05,False,False,0.0,4185.0,Nathan Bracken,47270.0,Graeme Smith
